2.56497e-18 2.5269e-18 2.50916e-18 2.34193e-18 2.35732e-18 2.36957e-18 2.38293e-18 2.42538e-18 2.39364e-18 2.70394e-18 2.44963e-18 2.49565e-18 2.40953e-18 2.38005e-18 2.61929e-18 2.42092e-18 2.50991e-18 2.771e-18 2.64478e-18 2.61168e-18 2.66305e-18 2.40711e-18 2.56418e-18 2.55901e-18 2.69233e-18 2.39426e-18 2.52309e-18 2.58705e-18 2.39206e-18 2.29381e-18 2.47091e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.53288e-18 2.22465e-18 2.50807e-18 2.40244e-18 2.53858e-18 2.62292e-18 2.41974e-18 2.69389e-18 2.45706e-18 2.68588e-18 2.49633e-18 2.44067e-18 2.6031e-18 2.6484e-18 2.41937e-18 2.68055e-18 2.45933e-18 2.43706e-18 2.55284e-18 2.22967e-18 2.60669e-18 2.47594e-18 2.46448e-18 2.40648e-18 2.36711e-18 2.41998e-18 2.50849e-18 2.47974e-18 2.45051e-18 2.39946e-18 2.46656e-18 2.24766e-18 2.1967e-18 2.814e-18 2.42038e-18 2.6535e-18 2.40847e-18 2.39338e-18 2.0703e-18 2.62976e-18 2.53957e-18 2.36161e-18 2.49716e-18 2.65951e-18 2.49982e-18 2.28389e-18 2.45094e-18 2.61436e-18 2.48926e-18 2.47219e-18 2.47018e-18 2.39224e-18 2.3521e-18 2.40528e-18 2.49729e-18 2.4543e-18 2.43187e-18 2.37261e-18 2.42634e-18 2.63699e-18 2.66836e-18 2.48962e-18 2.54146e-18 2.3345e-18 2.61753e-18 2.55497e-18 
2.5646e-18 2.52152e-18 2.50245e-18 2.34194e-18 2.35732e-18 2.36957e-18 2.38293e-18 2.42042e-18 2.39364e-18 2.69292e-18 2.44434e-18 2.49565e-18 2.40953e-18 2.38005e-18 2.60795e-18 2.42093e-18 2.50991e-18 2.75693e-18 2.6373e-18 2.61168e-18 2.65228e-18 2.40711e-18 2.55438e-18 2.55602e-18 2.67896e-18 2.3923e-18 2.52309e-18 2.57507e-18 2.39206e-18 2.29381e-18 2.46628e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.52128e-18 2.22465e-18 2.48988e-18 2.40244e-18 2.53261e-18 2.61112e-18 2.41974e-18 2.67802e-18 2.45706e-18 2.66894e-18 2.49633e-18 2.44067e-18 2.59766e-18 2.64113e-18 2.41937e-18 2.67687e-18 2.45097e-18 2.43706e-18 2.52789e-18 2.22968e-18 2.59515e-18 2.47251e-18 2.46448e-18 2.40648e-18 2.36711e-18 2.41998e-18 2.50349e-18 2.47872e-18 2.45052e-18 2.39291e-18 2.46656e-18 2.24766e-18 2.19671e-18 2.77967e-18 2.42038e-18 2.65103e-18 2.40847e-18 2.3885e-18 2.0703e-18 2.60321e-18 2.53957e-18 2.36161e-18 2.48656e-18 2.65038e-18 2.49904e-18 2.28389e-18 2.45094e-18 2.60963e-18 2.48075e-18 2.47184e-18 2.46661e-18 2.39224e-18 2.3521e-18 2.40528e-18 2.48392e-18 2.45383e-18 2.42997e-18 2.37261e-18 2.42634e-18 2.61986e-18 2.65117e-18 2.48962e-18 2.51905e-18 2.3345e-18 2.60171e-18 2.55175e-18 
2.56419e-18 2.51614e-18 2.49583e-18 2.34194e-18 2.35732e-18 2.36957e-18 2.38293e-18 2.41557e-18 2.39364e-18 2.68209e-18 2.43909e-18 2.49565e-18 2.40954e-18 2.38005e-18 2.59684e-18 2.42093e-18 2.50991e-18 2.74312e-18 2.62989e-18 2.61168e-18 2.64173e-18 2.40711e-18 2.54476e-18 2.55296e-18 2.66584e-18 2.39023e-18 2.52309e-18 2.56334e-18 2.39206e-18 2.29381e-18 2.46174e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.50984e-18 2.22465e-18 2.47208e-18 2.40244e-18 2.52669e-18 2.59953e-18 2.41974e-18 2.66248e-18 2.45706e-18 2.65229e-18 2.49633e-18 2.44067e-18 2.59228e-18 2.63398e-18 2.41937e-18 2.67309e-18 2.44276e-18 2.43706e-18 2.50353e-18 2.22968e-18 2.58371e-18 2.46909e-18 2.46448e-18 2.40648e-18 2.36711e-18 2.41998e-18 2.49858e-18 2.4777e-18 2.45052e-18 2.38648e-18 2.46656e-18 2.24766e-18 2.19671e-18 2.7462e-18 2.42038e-18 2.64855e-18 2.40847e-18 2.38366e-18 2.0703e-18 2.57723e-18 2.53957e-18 2.36161e-18 2.47612e-18 2.64137e-18 2.49823e-18 2.2839e-18 2.45094e-18 2.60489e-18 2.47238e-18 2.47138e-18 2.46311e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.47083e-18 2.45328e-18 2.42803e-18 2.37261e-18 2.42634e-18 2.60301e-18 2.63426e-18 2.48962e-18 2.49715e-18 2.33451e-18 2.5862e-18 2.5485e-18 
2.56374e-18 2.51075e-18 2.4893e-18 2.34194e-18 2.35732e-18 2.36957e-18 2.38293e-18 2.41079e-18 2.39364e-18 2.67143e-18 2.43388e-18 2.49565e-18 2.40954e-18 2.38005e-18 2.58594e-18 2.42093e-18 2.50991e-18 2.72952e-18 2.62252e-18 2.61168e-18 2.63138e-18 2.40711e-18 2.53531e-18 2.54984e-18 2.65292e-18 2.38805e-18 2.52309e-18 2.55183e-18 2.39206e-18 2.29381e-18 2.45726e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.49855e-18 2.22466e-18 2.45464e-18 2.40244e-18 2.52081e-18 2.58813e-18 2.41974e-18 2.64726e-18 2.45706e-18 2.6359e-18 2.49634e-18 2.44067e-18 2.58695e-18 2.62692e-18 2.41937e-18 2.6692e-18 2.43468e-18 2.43706e-18 2.47972e-18 2.22968e-18 2.57235e-18 2.46568e-18 2.46448e-18 2.40648e-18 2.36711e-18 2.41998e-18 2.49375e-18 2.47668e-18 2.45052e-18 2.38017e-18 2.46656e-18 2.24766e-18 2.19671e-18 2.71351e-18 2.42038e-18 2.64604e-18 2.40846e-18 2.37887e-18 2.0703e-18 2.55174e-18 2.53957e-18 2.36161e-18 2.46582e-18 2.63246e-18 2.49739e-18 2.2839e-18 2.45094e-18 2.60011e-18 2.46414e-18 2.47082e-18 2.45966e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.45798e-18 2.45265e-18 2.42606e-18 2.37262e-18 2.42634e-18 2.58641e-18 2.6176e-18 2.48962e-18 2.47571e-18 2.33451e-18 2.57099e-18 2.54522e-18 
2.56325e-18 2.50535e-18 2.48286e-18 2.34194e-18 2.35732e-18 2.36957e-18 2.38293e-18 2.40611e-18 2.39364e-18 2.66094e-18 2.42871e-18 2.49565e-18 2.40954e-18 2.38005e-18 2.57524e-18 2.42093e-18 2.50991e-18 2.71615e-18 2.61521e-18 2.61168e-18 2.62122e-18 2.40712e-18 2.52601e-18 2.54665e-18 2.64021e-18 2.38577e-18 2.52309e-18 2.54053e-18 2.39206e-18 2.29381e-18 2.45286e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.4874e-18 2.22466e-18 2.43755e-18 2.40244e-18 2.51498e-18 2.57691e-18 2.41974e-18 2.63234e-18 2.45706e-18 2.61978e-18 2.49634e-18 2.44067e-18 2.58165e-18 2.61996e-18 2.41938e-18 2.6652e-18 2.42672e-18 2.43706e-18 2.45644e-18 2.22968e-18 2.56106e-18 2.46226e-18 2.46448e-18 2.40648e-18 2.36711e-18 2.41998e-18 2.489e-18 2.47564e-18 2.45052e-18 2.37396e-18 2.46656e-18 2.24766e-18 2.19671e-18 2.68159e-18 2.42038e-18 2.6435e-18 2.40841e-18 2.37412e-18 2.0703e-18 2.52675e-18 2.53957e-18 2.36161e-18 2.45565e-18 2.62366e-18 2.49651e-18 2.2839e-18 2.45094e-18 2.5953e-18 2.45602e-18 2.47015e-18 2.45627e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.44539e-18 2.45196e-18 2.42404e-18 2.37262e-18 2.42634e-18 2.57005e-18 2.60119e-18 2.48962e-18 2.45471e-18 2.33451e-18 2.55606e-18 2.54191e-18 
2.56272e-18 2.49994e-18 2.4765e-18 2.34194e-18 2.35732e-18 2.36957e-18 2.38293e-18 2.4015e-18 2.39364e-18 2.65063e-18 2.42358e-18 2.49565e-18 2.40954e-18 2.38005e-18 2.56475e-18 2.42093e-18 2.50992e-18 2.70299e-18 2.60795e-18 2.61168e-18 2.61125e-18 2.40712e-18 2.51687e-18 2.54339e-18 2.6277e-18 2.38339e-18 2.52309e-18 2.52945e-18 2.39206e-18 2.29382e-18 2.44852e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.47639e-18 2.22466e-18 2.42081e-18 2.40244e-18 2.50919e-18 2.56587e-18 2.41974e-18 2.61771e-18 2.45706e-18 2.60391e-18 2.49634e-18 2.44067e-18 2.57641e-18 2.6131e-18 2.41938e-18 2.66111e-18 2.41888e-18 2.43706e-18 2.43369e-18 2.22968e-18 2.54986e-18 2.45884e-18 2.46448e-18 2.40648e-18 2.36712e-18 2.41998e-18 2.48432e-18 2.4746e-18 2.45052e-18 2.36787e-18 2.46656e-18 2.24766e-18 2.19672e-18 2.65044e-18 2.42039e-18 2.64093e-18 2.40831e-18 2.36941e-18 2.07031e-18 2.50226e-18 2.53956e-18 2.36161e-18 2.44563e-18 2.61496e-18 2.4956e-18 2.2839e-18 2.45094e-18 2.59047e-18 2.44802e-18 2.46939e-18 2.45293e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.43303e-18 2.4512e-18 2.42198e-18 2.37262e-18 2.42634e-18 2.55394e-18 2.58503e-18 2.48962e-18 2.43414e-18 2.33451e-18 2.54141e-18 2.53859e-18 
2.56214e-18 2.49453e-18 2.47023e-18 2.34194e-18 2.35732e-18 2.36958e-18 2.38293e-18 2.39698e-18 2.39364e-18 2.64047e-18 2.41849e-18 2.49566e-18 2.40954e-18 2.38005e-18 2.55446e-18 2.42093e-18 2.50992e-18 2.69005e-18 2.60074e-18 2.61168e-18 2.60146e-18 2.40712e-18 2.50788e-18 2.54008e-18 2.61539e-18 2.38091e-18 2.52309e-18 2.51858e-18 2.39206e-18 2.29382e-18 2.44425e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.46553e-18 2.22466e-18 2.40439e-18 2.40244e-18 2.50345e-18 2.55501e-18 2.41974e-18 2.60338e-18 2.45707e-18 2.5883e-18 2.49634e-18 2.44067e-18 2.57121e-18 2.60634e-18 2.41938e-18 2.65692e-18 2.41117e-18 2.43707e-18 2.41144e-18 2.22968e-18 2.53875e-18 2.45543e-18 2.46448e-18 2.40648e-18 2.36712e-18 2.41998e-18 2.47973e-18 2.47355e-18 2.45052e-18 2.36189e-18 2.46656e-18 2.24766e-18 2.19672e-18 2.62e-18 2.42039e-18 2.63834e-18 2.40816e-18 2.36475e-18 2.07031e-18 2.47823e-18 2.53944e-18 2.36162e-18 2.43574e-18 2.60636e-18 2.49465e-18 2.2839e-18 2.45094e-18 2.58562e-18 2.44015e-18 2.46852e-18 2.44965e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.42091e-18 2.45037e-18 2.41989e-18 2.37262e-18 2.42634e-18 2.53808e-18 2.56911e-18 2.48963e-18 2.414e-18 2.33452e-18 2.52703e-18 2.53523e-18 
2.56153e-18 2.48912e-18 2.46404e-18 2.34194e-18 2.35733e-18 2.36958e-18 2.38293e-18 2.39253e-18 2.39364e-18 2.63048e-18 2.41344e-18 2.49566e-18 2.40954e-18 2.38005e-18 2.54436e-18 2.42093e-18 2.50992e-18 2.67731e-18 2.59359e-18 2.61168e-18 2.59185e-18 2.40712e-18 2.49904e-18 2.53671e-18 2.60326e-18 2.37835e-18 2.52309e-18 2.50791e-18 2.39206e-18 2.29382e-18 2.44004e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.4548e-18 2.22467e-18 2.3883e-18 2.40244e-18 2.49775e-18 2.54432e-18 2.41974e-18 2.58932e-18 2.45707e-18 2.57293e-18 2.49634e-18 2.44067e-18 2.56605e-18 2.59966e-18 2.41938e-18 2.65265e-18 2.40357e-18 2.43707e-18 2.38967e-18 2.22969e-18 2.52772e-18 2.45201e-18 2.46448e-18 2.40648e-18 2.36712e-18 2.41998e-18 2.47521e-18 2.47249e-18 2.45052e-18 2.35601e-18 2.46656e-18 2.24766e-18 2.19672e-18 2.59028e-18 2.42039e-18 2.63573e-18 2.40797e-18 2.36012e-18 2.07031e-18 2.45466e-18 2.53913e-18 2.36162e-18 2.42597e-18 2.59787e-18 2.49368e-18 2.2839e-18 2.45094e-18 2.58075e-18 2.43239e-18 2.46757e-18 2.44642e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.40903e-18 2.44948e-18 2.41776e-18 2.37262e-18 2.42634e-18 2.52244e-18 2.55342e-18 2.48963e-18 2.39427e-18 2.33452e-18 2.51292e-18 2.53186e-18 
2.56088e-18 2.48369e-18 2.45793e-18 2.34195e-18 2.35733e-18 2.36958e-18 2.38293e-18 2.38816e-18 2.39364e-18 2.62064e-18 2.40843e-18 2.49566e-18 2.40954e-18 2.38005e-18 2.53444e-18 2.42093e-18 2.50992e-18 2.66477e-18 2.58647e-18 2.61168e-18 2.58241e-18 2.40712e-18 2.49034e-18 2.53329e-18 2.59131e-18 2.3757e-18 2.52309e-18 2.49743e-18 2.39207e-18 2.29382e-18 2.43588e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.4442e-18 2.22467e-18 2.37251e-18 2.40245e-18 2.49209e-18 2.53379e-18 2.41974e-18 2.57553e-18 2.45707e-18 2.55779e-18 2.49634e-18 2.44067e-18 2.56094e-18 2.59308e-18 2.41938e-18 2.64829e-18 2.39608e-18 2.43707e-18 2.36838e-18 2.22969e-18 2.51676e-18 2.4486e-18 2.46448e-18 2.40648e-18 2.36712e-18 2.41998e-18 2.47075e-18 2.47142e-18 2.45052e-18 2.35022e-18 2.46656e-18 2.24766e-18 2.19672e-18 2.56122e-18 2.42039e-18 2.63309e-18 2.40774e-18 2.35554e-18 2.07031e-18 2.43153e-18 2.53864e-18 2.36162e-18 2.41633e-18 2.58946e-18 2.49267e-18 2.2839e-18 2.45094e-18 2.57586e-18 2.42473e-18 2.46652e-18 2.44323e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.39735e-18 2.44852e-18 2.4156e-18 2.37262e-18 2.42634e-18 2.50703e-18 2.53795e-18 2.48963e-18 2.37493e-18 2.33452e-18 2.49906e-18 2.52847e-18 
2.56019e-18 2.47827e-18 2.4519e-18 2.34195e-18 2.35733e-18 2.36958e-18 2.38293e-18 2.38387e-18 2.39364e-18 2.61095e-18 2.40346e-18 2.49566e-18 2.40954e-18 2.38006e-18 2.52471e-18 2.42093e-18 2.50992e-18 2.65244e-18 2.57942e-18 2.61168e-18 2.57316e-18 2.40712e-18 2.48179e-18 2.52981e-18 2.57955e-18 2.37296e-18 2.52309e-18 2.48714e-18 2.39207e-18 2.29382e-18 2.43179e-18 2.49788e-18 2.42808e-18 2.49908e-18 2.43375e-18 2.22467e-18 2.35704e-18 2.40245e-18 2.48648e-18 2.52344e-18 2.41974e-18 2.56202e-18 2.45707e-18 2.5429e-18 2.49634e-18 2.44067e-18 2.55587e-18 2.58659e-18 2.41938e-18 2.64386e-18 2.38871e-18 2.43707e-18 2.34756e-18 2.22969e-18 2.5059e-18 2.44519e-18 2.46448e-18 2.40648e-18 2.36712e-18 2.41998e-18 2.46638e-18 2.47035e-18 2.45052e-18 2.34454e-18 2.46656e-18 2.24766e-18 2.19672e-18 2.53286e-18 2.42039e-18 2.63043e-18 2.40746e-18 2.35099e-18 2.07032e-18 2.40884e-18 2.53798e-18 2.36162e-18 2.40682e-18 2.58115e-18 2.49164e-18 2.2839e-18 2.45094e-18 2.57095e-18 2.41719e-18 2.46539e-18 2.4401e-18 2.39224e-18 2.35211e-18 2.40528e-18 2.38591e-18 2.44751e-18 2.4134e-18 2.37262e-18 2.42634e-18 2.49185e-18 2.52271e-18 2.48963e-18 2.356e-18 2.33452e-18 2.48546e-18 2.52506e-18 
